year,date,block,plot,treatment,moose.cage,trap.type,trap.num,genus,species,code,abundance
2010,7/23/2010,Ridge,4,Logged,,pitfall,4,Camponotus,pennsylvanicus,campen,4
2010,7/23/2010,Ridge,4,Logged,,pitfall,5,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,4,Logged,,pitfall,7,Camponotus,pennsylvanicus,campen,8
2010,7/23/2010,Ridge,4,Logged,,pitfall,8,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Ridge,4,Logged,,pitfall,8,Camponotus,pennsylvanicus,campen,3
2010,7/23/2010,Ridge,4,Logged,,pitfall,9,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,4,Logged,,pitfall,9,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,1,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,1,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,10,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,11,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,12,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Ridge,5,Girdled,,pitfall,12,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,13,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,13,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,15,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,16,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,17,Camponotus,pennsylvanicus,campen,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,19,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,20,Camponotus,pennsylvanicus,campen,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,21,Aphaenogaster,picea,aphpic,6
2010,7/23/2010,Ridge,5,Girdled,,pitfall,22,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,23,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,23,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,24,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,25,Aphaenogaster,picea,aphpic,4
2010,7/23/2010,Ridge,5,Girdled,,pitfall,25,Camponotus,pennsylvanicus,campen,3
2010,7/23/2010,Ridge,5,Girdled,,pitfall,3,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Ridge,5,Girdled,,pitfall,3,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,4,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,4,Camponotus,pennsylvanicus,campen,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,5,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,6,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Ridge,5,Girdled,,pitfall,6,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,7,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,7,Camponotus,pennsylvanicus,campen,3
2010,7/23/2010,Ridge,5,Girdled,,pitfall,8,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,9,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,5,Girdled,,pitfall,9,Camponotus,pennsylvanicus,campen,5
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,1,Aphaenogaster,fulva,aphful,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,13,Aphaenogaster,picea,aphpic,5
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,14,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,19,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,2,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,21,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,25,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,3,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,6,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,7,Aphaenogaster,fulva,aphful,20
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,7,Aphaenogaster,picea,aphpic,20
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,8,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,6,HemlockControl,,pitfall,9,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,11,Lasius,umbratus,lasumb,4
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,17,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,2,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,21,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,24,Myrmica,punctiventris,myrpun,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,5,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,7,Camponotus,pennsylvanicus,campen,2
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,7,Myrmica,punctiventris,myrpun,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,8,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Ridge,7,HardwoodControl,,pitfall,9,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,1,Girdled,,pitfall,1,Camponotus,novaeboracensis,camnov,2
2010,7/23/2010,Valley,1,Girdled,,pitfall,11,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,12,Aphaenogaster,fulva,aphful,5
2010,7/23/2010,Valley,1,Girdled,,pitfall,12,Aphaenogaster,picea,aphpic,5
2010,7/23/2010,Valley,1,Girdled,,pitfall,12,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,13,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,1,Girdled,,pitfall,17,Aphaenogaster,fulva,aphful,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,19,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,2,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,21,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,22,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,3,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,4,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,5,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,1,Girdled,,pitfall,7,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Valley,1,Girdled,,pitfall,8,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,1,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,2,Logged,,pitfall,1,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,2,Logged,,pitfall,1,Formica,aserva,forase,2
2010,7/23/2010,Valley,2,Logged,,pitfall,1,Tapinoma,sessile,tapses,1
2010,7/23/2010,Valley,2,Logged,,pitfall,10,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,11,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Valley,2,Logged,,pitfall,11,Camponotus,novaeboracensis,camnov,2
2010,7/23/2010,Valley,2,Logged,,pitfall,11,Myrmica,punctiventris,myrpun,1
2010,7/23/2010,Valley,2,Logged,,pitfall,12,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,12,Camponotus,novaeboracensis,camnov,1
2010,7/23/2010,Valley,2,Logged,,pitfall,13,Aphaenogaster,picea,aphpic,4
2010,7/23/2010,Valley,2,Logged,,pitfall,13,Camponotus,novaeboracensis,camnov,1
2010,7/23/2010,Valley,2,Logged,,pitfall,13,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,2,Logged,,pitfall,13,Formica,subsericea,forsub3,1
2010,7/23/2010,Valley,2,Logged,,pitfall,14,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,2,Logged,,pitfall,14,Camponotus,novaeboracensis,camnov,2
2010,7/23/2010,Valley,2,Logged,,pitfall,14,Formica,neogagates,forneo1,1
2010,7/23/2010,Valley,2,Logged,,pitfall,15,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,15,Formica,neogagates,forneo1,2
2010,7/23/2010,Valley,2,Logged,,pitfall,16,Formica,subsericea,forsub3,1
2010,7/23/2010,Valley,2,Logged,,pitfall,17,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,17,Camponotus,novaeboracensis,camnov,2
2010,7/23/2010,Valley,2,Logged,,pitfall,17,Formica,aserva,forase,1
2010,7/23/2010,Valley,2,Logged,,pitfall,17,Lasius,americanus,lasame,1
2010,7/23/2010,Valley,2,Logged,,pitfall,19,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,2,Logged,,pitfall,19,Camponotus,novaeboracensis,camnov,1
2010,7/23/2010,Valley,2,Logged,,pitfall,2,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,2,Formica,subsericea,forsub3,1
2010,7/23/2010,Valley,2,Logged,,pitfall,24,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,25,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,2,Logged,,pitfall,25,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,2,Logged,,pitfall,3,Aphaenogaster,picea,aphpic,4
2010,7/23/2010,Valley,2,Logged,,pitfall,31,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,2,Logged,,pitfall,4,Formica,neogagates,forneo1,1
2010,7/23/2010,Valley,2,Logged,,pitfall,4,Temnothorax,longispinosus,temlon,1
2010,7/23/2010,Valley,2,Logged,,pitfall,5,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,2,Logged,,pitfall,5,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,2,Logged,,pitfall,6,Aphaenogaster,fulva,aphful,4
2010,7/23/2010,Valley,2,Logged,,pitfall,6,Aphaenogaster,picea,aphpic,4
2010,7/23/2010,Valley,2,Logged,,pitfall,6,Camponotus,novaeboracensis,camnov,1
2010,7/23/2010,Valley,2,Logged,,pitfall,6,Formica,subsericea,forsub3,1
2010,7/23/2010,Valley,2,Logged,,pitfall,7,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Valley,2,Logged,,pitfall,7,Camponotus,pennsylvanicus,campen,2
2010,7/23/2010,Valley,2,Logged,,pitfall,7,Formica,aserva,forase,1
2010,7/23/2010,Valley,2,Logged,,pitfall,9,Aphaenogaster,picea,aphpic,3
2010,7/23/2010,Valley,2,Logged,,pitfall,9,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,3,HemlockControl,,pitfall,12,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,3,HemlockControl,,pitfall,17,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,3,HemlockControl,,pitfall,17,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,3,HemlockControl,,pitfall,18,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,3,HemlockControl,,pitfall,22,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,3,HemlockControl,,pitfall,4,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,12,Formica,subintegra,forsub2,6
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,12,Formica,subsericea,forsub3,6
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,13,Formica,neogagates,forneo1,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,16,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,18,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,22,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,23,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,23,Camponotus,novaeboracensis,camnov,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,24,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,25,Aphaenogaster,picea,aphpic,2
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,3,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,4,Camponotus,pennsylvanicus,campen,2
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,6,Camponotus,pennsylvanicus,campen,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,6,Myrmica,punctiventris,myrpun,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,7,Aphaenogaster,picea,aphpic,1
2010,7/23/2010,Valley,8,HardwoodControl,,pitfall,7,Formica,subsericea,forsub3,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,1,Camponotus,pennsylvanicus,campen,4
2011,7/20/2011,Ridge,4,Logged,,pitfall,10,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,10,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,11,Aphaenogaster,picea,aphpic,4
2011,7/20/2011,Ridge,4,Logged,,pitfall,11,Camponotus,pennsylvanicus,campen,21
2011,7/20/2011,Ridge,4,Logged,,pitfall,12,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,13,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,14,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,14,Myrmica,nearctica,myrnea,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,14,Myrmica,punctiventris,myrpun,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,15,Aphaenogaster,picea,aphpic,4
2011,7/20/2011,Ridge,4,Logged,,pitfall,15,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,17,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,17,Camponotus,pennsylvanicus,campen,5
2011,7/20/2011,Ridge,4,Logged,,pitfall,18,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,2,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,2,Camponotus,pennsylvanicus,campen,5
2011,7/20/2011,Ridge,4,Logged,,pitfall,2,Formica,subsericea,forsub3,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,20,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,20,Camponotus,pennsylvanicus,campen,5
2011,7/20/2011,Ridge,4,Logged,,pitfall,25,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,25,Camponotus,pennsylvanicus,campen,3
2011,7/20/2011,Ridge,4,Logged,,pitfall,25,Formica,dolosa,fordol,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,3,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,4,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,5,Aphaenogaster,fulva,aphful,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,5,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,4,Logged,,pitfall,5,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,5,Formica,dolosa,fordol,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,6,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,6,Camponotus,pennsylvanicus,campen,20
2011,7/20/2011,Ridge,4,Logged,,pitfall,7,Camponotus,pennsylvanicus,campen,8
2011,7/20/2011,Ridge,4,Logged,,pitfall,8,Camponotus,novaeboracensis,camnov,1
2011,7/20/2011,Ridge,4,Logged,,pitfall,9,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Ridge,4,Logged,,pitfall,9,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,1,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,10,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,12,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,13,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,14,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,17,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,17,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,2,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,21,Aphaenogaster,picea,aphpic,21
2011,7/20/2011,Ridge,5,Girdled,,pitfall,22,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,23,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,23,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,24,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Ridge,5,Girdled,,pitfall,24,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,6,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,8,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Ridge,5,Girdled,,pitfall,9,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,5,Girdled,,pitfall,9,Camponotus,pennsylvanicus,campen,3
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,12,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,13,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,16,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,19,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,22,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,24,Aphaenogaster,fulva,aphful,1
2011,7/20/2011,Ridge,6,HemlockControl,,pitfall,7,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,1,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,10,Aphaenogaster,fulva,aphful,1
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,10,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,12,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,19,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,2,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,21,Aphaenogaster,picea,aphpic,6
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,24,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,5,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Ridge,7,HardwoodControl,,pitfall,5,Lasius,umbratus,lasumb,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,1,Myrmica,punctiventris,myrpun,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,11,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,11,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Valley,1,Girdled,,pitfall,12,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,13,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,14,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Valley,1,Girdled,,pitfall,15,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,16,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,18,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Valley,1,Girdled,,pitfall,21,Aphaenogaster,fulva,aphful,3
2011,7/20/2011,Valley,1,Girdled,,pitfall,21,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Valley,1,Girdled,,pitfall,22,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Valley,1,Girdled,,pitfall,23,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Valley,1,Girdled,,pitfall,25,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Valley,1,Girdled,,pitfall,3,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,3,Myrmica,punctiventris,myrpun,2
2011,7/20/2011,Valley,1,Girdled,,pitfall,4,Myrmica,punctiventris,myrpun,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,7,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,1,Girdled,,pitfall,9,Aphaenogaster,picea,aphpic,15
2011,7/20/2011,Valley,2,Logged,,pitfall,1,Camponotus,novaeboracensis,camnov,2
2011,7/20/2011,Valley,2,Logged,,pitfall,1,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Valley,2,Logged,,pitfall,10,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,10,Formica,neogagates,forneo1,1
2011,7/20/2011,Valley,2,Logged,,pitfall,11,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,11,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,11,Myrmica,punctiventris,myrpun,1
2011,7/20/2011,Valley,2,Logged,,pitfall,12,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,12,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,14,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Valley,2,Logged,,pitfall,14,Formica,aserva,forase,7
2011,7/20/2011,Valley,2,Logged,,pitfall,15,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,15,Camponotus,novaeboracensis,camnov,2
2011,7/20/2011,Valley,2,Logged,,pitfall,16,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,19,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,19,Myrmica,punctiventris,myrpun,1
2011,7/20/2011,Valley,2,Logged,,pitfall,2,Aphaenogaster,picea,aphpic,4
2011,7/20/2011,Valley,2,Logged,,pitfall,2,Formica,subintegra,forsub2,20
2011,7/20/2011,Valley,2,Logged,,pitfall,2,Formica,subsericea,forsub3,1
2011,7/20/2011,Valley,2,Logged,,pitfall,2,Stenamma,impar,steimp,2
2011,7/20/2011,Valley,2,Logged,,pitfall,20,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,20,Camponotus,novaeboracensis,camnov,1
2011,7/20/2011,Valley,2,Logged,,pitfall,20,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,20,Formica,subintegra,forsub2,68
2011,7/20/2011,Valley,2,Logged,,pitfall,20,Formica,subsericea,forsub3,2
2011,7/20/2011,Valley,2,Logged,,pitfall,21,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Valley,2,Logged,,pitfall,21,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,21,Formica,subsericea,forsub3,1
2011,7/20/2011,Valley,2,Logged,,pitfall,22,Formica,incerta,forinc,1
2011,7/20/2011,Valley,2,Logged,,pitfall,22,Lasius,umbratus,lasumb,4
2011,7/20/2011,Valley,2,Logged,,pitfall,22,Myrmica,punctiventris,myrpun,1
2011,7/20/2011,Valley,2,Logged,,pitfall,23,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,24,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,25,Tapinoma,sessile,tapses,1
2011,7/20/2011,Valley,2,Logged,,pitfall,4,Aphaenogaster,picea,aphpic,12
2011,7/20/2011,Valley,2,Logged,,pitfall,4,Camponotus,pennsylvanicus,campen,2
2011,7/20/2011,Valley,2,Logged,,pitfall,6,Aphaenogaster,picea,aphpic,2
2011,7/20/2011,Valley,2,Logged,,pitfall,6,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,7,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,2,Logged,,pitfall,7,Formica,subsericea,forsub3,1
2011,7/20/2011,Valley,2,Logged,,pitfall,8,Aphaenogaster,picea,aphpic,4
2011,7/20/2011,Valley,2,Logged,,pitfall,8,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,8,Formica,subintegra,forsub2,9
2011,7/20/2011,Valley,2,Logged,,pitfall,8,Formica,subsericea,forsub3,1
2011,7/20/2011,Valley,2,Logged,,pitfall,9,Aphaenogaster,picea,aphpic,3
2011,7/20/2011,Valley,2,Logged,,pitfall,9,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,2,Logged,,pitfall,9,Formica,neogagates,forneo1,1
2011,7/20/2011,Valley,2,Logged,,pitfall,9,Formica,subintegra,forsub2,8
2011,7/20/2011,Valley,2,Logged,,pitfall,9,Formica,subsericea,forsub3,1
2011,7/20/2011,Valley,3,HemlockControl,,pitfall,1,Camponotus,pennsylvanicus,campen,3
2011,7/20/2011,Valley,3,HemlockControl,,pitfall,11,Aphaenogaster,picea,aphpic,1
2011,7/20/2011,Valley,3,HemlockControl,,pitfall,12,Camponotus,pennsylvanicus,campen,1
2011,7/20/2011,Valley,3,HemlockControl,,pitfall,2,Camponotus,pennsylvanicus,campen,1
