"","year","date","block","plot","treatment","moose.cage","trap.type","trap.num","genus","species","code","abundance"
"961",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","14","Myrmica","punctiventris","myrpun",1
"962",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","15","Camponotus","pennsylvanicus","campen",3
"963",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","16","Aphaenogaster","picea","aphpic",1
"964",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","17","Aphaenogaster","picea","aphpic",1
"965",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","18","Myrmica","punctiventris","myrpun",1
"966",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","18","Stenamma","impar","steimp",1
"967",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","2","Aphaenogaster","picea","aphpic",1
"968",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","20","Aphaenogaster","picea","aphpic",1
"969",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","21","Aphaenogaster","picea","aphpic",1
"970",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","21","Lasius","umbratus","lasumb",3
"971",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"972",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","23","Aphaenogaster","picea","aphpic",1
"973",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","24","Aphaenogaster","picea","aphpic",2
"974",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","25","Aphaenogaster","picea","aphpic",2
"975",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","25","Camponotus","pennsylvanicus","campen",1
"976",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","25","Lasius","umbratus","lasumb",1
"977",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","25","Myrmica","punctiventris","myrpun",1
"978",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","3","Camponotus","pennsylvanicus","campen",1
"979",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","4","Camponotus","pennsylvanicus","campen",1
"980",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","6","Aphaenogaster","picea","aphpic",1
"981",2009,"2009-07-17","Ridge",7,"HardwoodControl",NA,"pitfall","7","Aphaenogaster","picea","aphpic",1
"982",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",1
"983",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","11","Aphaenogaster","picea","aphpic",2
"984",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","11","Lasius","umbratus","lasumb",1
"985",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","16","Aphaenogaster","picea","aphpic",2
"986",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","18","Aphaenogaster","picea","aphpic",3
"987",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","19","Aphaenogaster","fulva","aphful",1
"988",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","19","Aphaenogaster","picea","aphpic",1
"989",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","22","Myrmica","incompleta","myrinc",2
"990",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","24","Aphaenogaster","picea","aphpic",1
"991",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","5","Lasius","umbratus","lasumb",1
"992",2009,"2009-07-17","Valley",1,"Girdled",NA,"pitfall","8","Myrmica","punctiventris","myrpun",1
"993",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","1","Aphaenogaster","picea","aphpic",2
"994",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","1","Camponotus","novaeboracensis","camnov",1
"995",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","1","Formica","argentea","forarg",3
"996",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","1","Lasius","umbratus","lasumb",1
"997",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","10","Aphaenogaster","picea","aphpic",2
"998",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","11","Formica","subsericea","forsub3",1
"999",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","14","Camponotus","novaeboracensis","camnov",1
"1000",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","16","Formica","subsericea","forsub3",1
"1001",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","17","Camponotus","novaeboracensis","camnov",1
"1002",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","17","Formica","subsericea","forsub3",2
"1003",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","18","Aphaenogaster","picea","aphpic",7
"1004",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","2","Aphaenogaster","picea","aphpic",1
"1005",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","21","Formica","subsericea","forsub3",1
"1006",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"1007",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","23","Formica","subsericea","forsub3",3
"1008",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","23","Lasius","umbratus","lasumb",4
"1009",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","24","Aphaenogaster","fulva","aphful",1
"1010",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","24","Camponotus","pennsylvanicus","campen",1
"1011",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","25","Aphaenogaster","fulva","aphful",1
"1012",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","25","Aphaenogaster","picea","aphpic",1
"1013",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","3","Aphaenogaster","picea","aphpic",2
"1014",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","3","Formica","aserva","forase",1
"1015",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","3","Formica","subsericea","forsub3",2
"1016",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","3","Lasius","umbratus","lasumb",1
"1017",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","6","Aphaenogaster","picea","aphpic",2
"1018",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","6","Formica","subsericea","forsub3",2
"1019",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","6","Lasius","umbratus","lasumb",2
"1020",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","8","Aphaenogaster","picea","aphpic",2
"1021",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","8","Lasius","umbratus","lasumb",1
"1022",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","9","Aphaenogaster","picea","aphpic",1
"1023",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","9","Formica","aserva","forase",1
"1024",2009,"2009-07-17","Valley",2,"Logged",NA,"pitfall","9","Formica","subsericea","forsub3",1
"1025",2009,"2009-07-17","Valley",3,"HemlockControl",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",1
"1026",2009,"2009-07-17","Valley",3,"HemlockControl",NA,"pitfall","12","Aphaenogaster","picea","aphpic",1
"1027",2009,"2009-07-17","Valley",3,"HemlockControl",NA,"pitfall","12","Camponotus","pennsylvanicus","campen",1
"1028",2009,"2009-07-17","Valley",3,"HemlockControl",NA,"pitfall","18","Camponotus","pennsylvanicus","campen",1
"1029",2009,"2009-07-17","Valley",3,"HemlockControl",NA,"pitfall","4","Aphaenogaster","picea","aphpic",1
"1030",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","1","Aphaenogaster","picea","aphpic",1
"1031",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","1","Myrmica","incompleta","myrinc",1
"1032",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","12","Myrmica","punctiventris","myrpun",1
"1033",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","13","Aphaenogaster","fulva","aphful",3
"1034",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","13","Aphaenogaster","picea","aphpic",3
"1035",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","14","Aphaenogaster","picea","aphpic",3
"1036",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","14","Camponotus","pennsylvanicus","campen",1
"1037",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","18","Aphaenogaster","picea","aphpic",3
"1038",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","2","Aphaenogaster","picea","aphpic",2
"1039",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","20","Camponotus","pennsylvanicus","campen",1
"1040",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","21","Aphaenogaster","picea","aphpic",6
"1041",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","24","Aphaenogaster","picea","aphpic",1
"1042",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","25","Camponotus","pennsylvanicus","campen",1
"1043",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","3","Aphaenogaster","picea","aphpic",1
"1044",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","3","Formica","neogagates","forneo1",1
"1045",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","6","Aphaenogaster","picea","aphpic",2
"1046",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","7","Aphaenogaster","picea","aphpic",2
"1047",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","8","Aphaenogaster","fulva","aphful",2
"1048",2009,"2009-07-17","Valley",8,"HardwoodControl",NA,"pitfall","8","Aphaenogaster","picea","aphpic",2
"1049",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","1","Aphaenogaster","picea","aphpic",2
"1050",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",2
"1051",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","10","Aphaenogaster","picea","aphpic",2
"1052",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","10","Camponotus","pennsylvanicus","campen",4
"1053",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","11","Aphaenogaster","picea","aphpic",3
"1054",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","11","Camponotus","novaeboracensis","camnov",1
"1055",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","11","Camponotus","pennsylvanicus","campen",5
"1056",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","12","Camponotus","pennsylvanicus","campen",1
"1057",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","14","Aphaenogaster","picea","aphpic",29
"1058",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","14","Camponotus","pennsylvanicus","campen",1
"1059",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","14","Myrmica","AF-scu","myrscu",1
"1060",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","15","Aphaenogaster","picea","aphpic",1
"1061",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","15","Camponotus","novaeboracensis","camnov",1
"1062",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","16","Aphaenogaster","picea","aphpic",1
"1063",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","16","Camponotus","pennsylvanicus","campen",1
"1064",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","17","Aphaenogaster","fulva","aphful",2
"1065",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","17","Aphaenogaster","picea","aphpic",2
"1066",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","18","Aphaenogaster","picea","aphpic",5
"1067",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","19","Aphaenogaster","picea","aphpic",2
"1068",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","2","Camponotus","pennsylvanicus","campen",1
"1069",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","21","Aphaenogaster","picea","aphpic",1
"1070",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","21","Camponotus","pennsylvanicus","campen",2
"1071",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","22","Camponotus","pennsylvanicus","campen",1
"1072",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","23","Aphaenogaster","fulva","aphful",2
"1073",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","23","Aphaenogaster","picea","aphpic",2
"1074",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","23","Camponotus","novaeboracensis","camnov",1
"1075",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","23","Camponotus","pennsylvanicus","campen",3
"1076",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","24","Aphaenogaster","picea","aphpic",5
"1077",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","24","Formica","dolosa","fordol",1
"1078",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","25","Aphaenogaster","picea","aphpic",1
"1079",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","25","Camponotus","novaeboracensis","camnov",1
"1080",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","25","Camponotus","pennsylvanicus","campen",2
"1081",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","4","Camponotus","pennsylvanicus","campen",4
"1082",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","5","Aphaenogaster","picea","aphpic",1
"1083",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","7","Camponotus","pennsylvanicus","campen",8
"1084",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","8","Aphaenogaster","picea","aphpic",3
"1085",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","8","Camponotus","pennsylvanicus","campen",3
"1086",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","9","Aphaenogaster","picea","aphpic",1
"1087",2010,"2010-07-23","Ridge",4,"Logged",NA,"pitfall","9","Camponotus","pennsylvanicus","campen",1
"1088",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","1","Aphaenogaster","picea","aphpic",1
"1089",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",1
"1090",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","10","Aphaenogaster","picea","aphpic",2
"1091",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","11","Aphaenogaster","picea","aphpic",1
"1092",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","12","Aphaenogaster","picea","aphpic",3
"1093",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","12","Camponotus","pennsylvanicus","campen",1
"1094",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","13","Aphaenogaster","picea","aphpic",1
"1095",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","13","Camponotus","pennsylvanicus","campen",1
"1096",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","15","Aphaenogaster","picea","aphpic",2
"1097",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","16","Camponotus","pennsylvanicus","campen",1
"1098",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","17","Camponotus","pennsylvanicus","campen",2
"1099",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","19","Aphaenogaster","picea","aphpic",2
"1100",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","20","Camponotus","pennsylvanicus","campen",2
"1101",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","21","Aphaenogaster","picea","aphpic",6
"1102",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"1103",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","23","Aphaenogaster","picea","aphpic",1
"1104",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","23","Camponotus","pennsylvanicus","campen",1
"1105",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","24","Aphaenogaster","picea","aphpic",2
"1106",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","25","Aphaenogaster","picea","aphpic",4
"1107",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","25","Camponotus","pennsylvanicus","campen",3
"1108",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","3","Aphaenogaster","picea","aphpic",3
"1109",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","3","Camponotus","pennsylvanicus","campen",1
"1110",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","4","Aphaenogaster","picea","aphpic",1
"1111",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","4","Camponotus","pennsylvanicus","campen",2
"1112",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","5","Aphaenogaster","picea","aphpic",2
"1113",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","6","Aphaenogaster","picea","aphpic",2
"1114",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","6","Camponotus","pennsylvanicus","campen",1
"1115",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","7","Aphaenogaster","picea","aphpic",1
"1116",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","7","Camponotus","pennsylvanicus","campen",3
"1117",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","8","Aphaenogaster","picea","aphpic",1
"1118",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","9","Aphaenogaster","picea","aphpic",1
"1119",2010,"2010-07-23","Ridge",5,"Girdled",NA,"pitfall","9","Camponotus","pennsylvanicus","campen",5
"1120",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","1","Aphaenogaster","fulva","aphful",1
"1121",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","13","Aphaenogaster","picea","aphpic",5
"1122",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","14","Aphaenogaster","picea","aphpic",1
"1123",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","19","Aphaenogaster","picea","aphpic",1
"1124",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","2","Aphaenogaster","picea","aphpic",1
"1125",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","21","Aphaenogaster","picea","aphpic",1
"1126",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","25","Camponotus","pennsylvanicus","campen",1
"1127",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","3","Aphaenogaster","picea","aphpic",1
"1128",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","6","Aphaenogaster","picea","aphpic",1
"1129",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","7","Aphaenogaster","fulva","aphful",20
"1130",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","7","Aphaenogaster","picea","aphpic",20
"1131",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","8","Aphaenogaster","picea","aphpic",1
"1132",2010,"2010-07-23","Ridge",6,"HemlockControl",NA,"pitfall","9","Aphaenogaster","picea","aphpic",1
"1133",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","11","Lasius","umbratus","lasumb",4
"1134",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","17","Aphaenogaster","picea","aphpic",3
"1135",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","2","Aphaenogaster","picea","aphpic",1
"1136",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","21","Aphaenogaster","picea","aphpic",1
"1137",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","24","Myrmica","punctiventris","myrpun",1
"1138",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","5","Aphaenogaster","picea","aphpic",1
"1139",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","7","Camponotus","pennsylvanicus","campen",2
"1140",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","7","Myrmica","punctiventris","myrpun",1
"1141",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","8","Aphaenogaster","picea","aphpic",1
"1142",2010,"2010-07-23","Ridge",7,"HardwoodControl",NA,"pitfall","9","Aphaenogaster","picea","aphpic",2
"1143",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","1","Camponotus","novaeboracensis","camnov",2
"1144",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","11","Aphaenogaster","picea","aphpic",1
"1145",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","12","Aphaenogaster","fulva","aphful",5
"1146",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","12","Aphaenogaster","picea","aphpic",5
"1147",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","12","Camponotus","pennsylvanicus","campen",1
"1148",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","13","Aphaenogaster","picea","aphpic",2
"1149",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","17","Aphaenogaster","fulva","aphful",1
"1150",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","19","Aphaenogaster","picea","aphpic",1
"1151",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","2","Aphaenogaster","picea","aphpic",1
"1152",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","21","Aphaenogaster","picea","aphpic",1
"1153",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"1154",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","3","Camponotus","pennsylvanicus","campen",1
"1155",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","4","Camponotus","pennsylvanicus","campen",1
"1156",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","5","Camponotus","pennsylvanicus","campen",1
"1157",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","7","Aphaenogaster","picea","aphpic",3
"1158",2010,"2010-07-23","Valley",1,"Girdled",NA,"pitfall","8","Aphaenogaster","picea","aphpic",1
"1159",2010,"2010-07-23","Valley",2,"Logged",NA,"pitfall","1","Aphaenogaster","picea","aphpic",2
"1160",2010,"2010-07-23","Valley",2,"Logged",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",1
"1161",2010,"2010-07-23","Valley",2,"Logged",NA,"pitfall","1","Formica","aserva","forase",2
"1162",2010,"2010-07-23","Valley",2,"Logged",NA,"pitfall","1","Tapinoma","sessile","tapses",1
"1163",2010,"2010-07-23","Valley",2,"Logged",NA,"pitfall","10","Aphaenogaster","picea","aphpic",1
